"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"37968" "4" "1" "1" "5872490" "5872548" "Parent=AT4G09220.1"
"37969" "4" "1" "6" "5876946" "5877285" "Parent=AT4G09250.1"
"37970" "4" "2" "5" "5877443" "5877600" "Parent=AT4G09250.1"
"37971" "4" "3" "4" "5877735" "5877886" "Parent=AT4G09250.1"
"37972" "4" "4" "3" "5877962" "5878036" "Parent=AT4G09250.1"
"37973" "4" "5" "2" "5878177" "5878321" "Parent=AT4G09250.1"
"37974" "4" "6" "1" "5878389" "5878772" "Parent=AT4G09250.1"
"37975" "4" "1" "3" "5887781" "5888002" "Parent=AT4G09260.1"
"37976" "4" "2" "2" "5888027" "5888116" "Parent=AT4G09260.1"
"37977" "4" "3" "1" "5888240" "5888340" "Parent=AT4G09260.1"
"37978" "4" "1" "1" "5889792" "5889850" "Parent=AT4G09270.1"
"37979" "4" "1" "6" "5898847" "5898964" "Parent=AT4G09300.1"
"37980" "4" "2" "5" "5899010" "5899079" "Parent=AT4G09300.1"
"37981" "4" "3" "4" "5899238" "5899814" "Parent=AT4G09300.1"
"37982" "4" "4" "3" "5899920" "5900002" "Parent=AT4G09300.1"
"37983" "4" "5" "2" "5900121" "5900196" "Parent=AT4G09300.1"
"37984" "4" "6" "1" "5900352" "5900562" "Parent=AT4G09300.1"
"37985" "4" "1" "8" "5903208" "5903547" "Parent=AT4G09310.1"
"37986" "4" "2" "7" "5903705" "5903862" "Parent=AT4G09310.1"
"37987" "4" "3" "6" "5903997" "5904148" "Parent=AT4G09310.1"
"37988" "4" "4" "5" "5904224" "5904298" "Parent=AT4G09310.1"
"37989" "4" "5" "4" "5904439" "5904583" "Parent=AT4G09310.1"
"37990" "4" "6" "3" "5904651" "5904741" "Parent=AT4G09310.1"
"37991" "4" "7" "2" "5904797" "5904869" "Parent=AT4G09310.1"
"37992" "4" "8" "1" "5904955" "5905034" "Parent=AT4G09310.1"
"37993" "4" "1" "2" "5923534" "5923655" "Parent=AT4G09320.1"
"37994" "4" "2" "1" "5923703" "5924017" "Parent=AT4G09320.1"
"37995" "4" "1" "6" "5940788" "5940832" "Parent=AT4G09360.1"
"37996" "4" "2" "5" "5941095" "5941294" "Parent=AT4G09360.1"
"37997" "4" "3" "4" "5941470" "5941536" "Parent=AT4G09360.1"
"37998" "4" "4" "3" "5941666" "5941749" "Parent=AT4G09360.1"
"37999" "4" "5" "2" "5942472" "5942529" "Parent=AT4G09360.1"
"38000" "4" "6" "1" "5942717" "5942807" "Parent=AT4G09360.1"
"38001" "4" "1" "4" "5943957" "5944163" "Parent=AT4G09370.1"
"38002" "4" "2" "3" "5944966" "5945047" "Parent=AT4G09370.1"
"38003" "4" "3" "2" "5945205" "5945276" "Parent=AT4G09370.1"
"38004" "4" "4" "1" "5945810" "5945886" "Parent=AT4G09370.1"
"38005" "4" "1" "1" "5952458" "5952769" "Parent=AT4G09390.1"
"38006" "4" "1" "4" "5971401" "5971836" "Parent=AT4G09430.1"
"38007" "4" "2" "3" "5972922" "5973107" "Parent=AT4G09430.1"
"38008" "4" "3" "2" "5973316" "5973422" "Parent=AT4G09430.1"
"38009" "4" "4" "1" "5974561" "5975163" "Parent=AT4G09430.1"
"38010" "4" "1" "1" "5983572" "5984194" "Parent=AT4G09450.1"
"38011" "4" "1" "1" "5993281" "5993591" "Parent=AT4G09460.1"
"38012" "4" "1" "1" "6018868" "6018944" "Parent=AT4G09500.1"
"38013" "4" "1" "2" "6039206" "6039695" "Parent=AT4G09550.1"
"38014" "4" "2" "1" "6039925" "6040036" "Parent=AT4G09550.1"
"38015" "4" "1" "6" "6050097" "6050640" "Parent=AT4G09570.1"
"38016" "4" "2" "5" "6050783" "6050873" "Parent=AT4G09570.1"
"38017" "4" "3" "4" "6051025" "6051127" "Parent=AT4G09570.1"
"38018" "4" "4" "3" "6051242" "6051455" "Parent=AT4G09570.1"
"38019" "4" "5" "2" "6051622" "6051710" "Parent=AT4G09570.1"
"38020" "4" "6" "1" "6051934" "6052023" "Parent=AT4G09570.1"
"38021" "4" "1" "6" "6084166" "6084302" "Parent=AT4G09630.1"
"38022" "4" "2" "5" "6085039" "6085123" "Parent=AT4G09630.1"
"38023" "4" "3" "4" "6085478" "6086144" "Parent=AT4G09630.1"
"38024" "4" "4" "3" "6086355" "6086632" "Parent=AT4G09630.1"
"38025" "4" "5" "2" "6086888" "6087364" "Parent=AT4G09630.1"
"38026" "4" "6" "1" "6087542" "6087716" "Parent=AT4G09630.1"
"38027" "4" "1" "2" "6104899" "6105008" "Parent=AT4G09660.1"
"38028" "4" "2" "1" "6105508" "6105568" "Parent=AT4G09660.1"
"38029" "4" "1" "15" "6117850" "6117958" "Parent=AT4G09680.1"
"38030" "4" "2" "14" "6118076" "6118153" "Parent=AT4G09680.1"
"38031" "4" "3" "13" "6118227" "6118324" "Parent=AT4G09680.1"
"38032" "4" "4" "12" "6118399" "6118502" "Parent=AT4G09680.1"
"38033" "4" "5" "11" "6118564" "6118674" "Parent=AT4G09680.1"
"38034" "4" "6" "10" "6118751" "6118835" "Parent=AT4G09680.1"
"38035" "4" "7" "9" "6119026" "6119306" "Parent=AT4G09680.1"
"38036" "4" "8" "8" "6119407" "6119516" "Parent=AT4G09680.1"
"38037" "4" "9" "7" "6119791" "6119919" "Parent=AT4G09680.1"
"38038" "4" "10" "6" "6120272" "6120377" "Parent=AT4G09680.1"
"38039" "4" "11" "5" "6120922" "6120999" "Parent=AT4G09680.1"
"38040" "4" "12" "4" "6121090" "6121179" "Parent=AT4G09680.1"
"38041" "4" "13" "3" "6121395" "6121459" "Parent=AT4G09680.1"
"38042" "4" "14" "2" "6121567" "6122088" "Parent=AT4G09680.1"
"38043" "4" "15" "1" "6122407" "6122844" "Parent=AT4G09680.1"
"38044" "4" "1" "1" "6125709" "6125896" "Parent=AT4G09690.1"
"38045" "4" "1" "6" "6133153" "6133247" "Parent=AT4G09720.1"
"38046" "4" "2" "5" "6133273" "6133383" "Parent=AT4G09720.1"
"38047" "4" "3" "4" "6133482" "6133573" "Parent=AT4G09720.1"
"38048" "4" "4" "3" "6133719" "6134288" "Parent=AT4G09720.1"
"38049" "4" "5" "2" "6134368" "6134449" "Parent=AT4G09720.1"
"38050" "4" "6" "1" "6134594" "6134893" "Parent=AT4G09720.1"
"38051" "4" "1" "8" "6136848" "6137117" "Parent=AT4G09730.1"
"38052" "4" "2" "7" "6137212" "6137466" "Parent=AT4G09730.1"
"38053" "4" "3" "6" "6137654" "6137751" "Parent=AT4G09730.1"
"38054" "4" "4" "5" "6137891" "6138026" "Parent=AT4G09730.1"
"38055" "4" "5" "4" "6138166" "6138318" "Parent=AT4G09730.1"
"38056" "4" "6" "3" "6138460" "6138559" "Parent=AT4G09730.1"
"38057" "4" "7" "2" "6138688" "6138799" "Parent=AT4G09730.1"
"38058" "4" "8" "1" "6138847" "6139050" "Parent=AT4G09730.1"
"38059" "4" "1" "9" "6146784" "6146882" "Parent=AT4G09750.1"
"38060" "4" "2" "8" "6146943" "6147181" "Parent=AT4G09750.1"
"38061" "4" "3" "7" "6147300" "6147397" "Parent=AT4G09750.1"
"38062" "4" "4" "6" "6147496" "6147581" "Parent=AT4G09750.1"
"38063" "4" "5" "5" "6147661" "6147734" "Parent=AT4G09750.1"
"38064" "4" "6" "4" "6147783" "6147870" "Parent=AT4G09750.1"
"38065" "4" "7" "3" "6148020" "6148151" "Parent=AT4G09750.1"
"38066" "4" "8" "2" "6148207" "6148279" "Parent=AT4G09750.1"
"38067" "4" "9" "1" "6148400" "6148488" "Parent=AT4G09750.1"
"38068" "4" "1" "2" "6162340" "6162435" "Parent=AT4G09784.1"
"38069" "4" "2" "1" "6162499" "6162554" "Parent=AT4G09784.1"
"38070" "4" "1" "1" "6169683" "6169831" "Parent=AT4G09795.1"
"38071" "4" "1" "3" "6173820" "6174178" "Parent=AT4G09800.1"
"38072" "4" "2" "2" "6174338" "6174576" "Parent=AT4G09800.1"
"38073" "4" "3" "1" "6174764" "6174858" "Parent=AT4G09800.1"
"38074" "4" "1" "6" "6182203" "6182423" "Parent=AT4G09820.1"
"38075" "4" "2" "5" "6182674" "6183056" "Parent=AT4G09820.1"
"38076" "4" "3" "4" "6183152" "6183341" "Parent=AT4G09820.1"
"38077" "4" "4" "3" "6183355" "6183438" "Parent=AT4G09820.1"
"38078" "4" "5" "2" "6183494" "6185179" "Parent=AT4G09820.1"
"38079" "4" "6" "1" "6185425" "6185510" "Parent=AT4G09820.1"
"38080" "4" "1" "2" "6189024" "6190089" "Parent=AT4G09830.1"
"38081" "4" "2" "1" "6190169" "6190256" "Parent=AT4G09830.1"
"38082" "4" "1" "1" "6200211" "6200325" "Parent=AT4G09870.1"
"38083" "4" "1" "1" "6214656" "6215126" "Parent=AT4G09880.1"
"38084" "4" "1" "1" "6225527" "6225792" "Parent=AT4G09920.1"
"38085" "4" "1" "5" "6228598" "6228743" "Parent=AT4G09930.1"
"38086" "4" "2" "4" "6228952" "6229036" "Parent=AT4G09930.1"
"38087" "4" "3" "3" "6229307" "6229409" "Parent=AT4G09930.1"
"38088" "4" "4" "2" "6229576" "6229652" "Parent=AT4G09930.1"
"38089" "4" "5" "1" "6229780" "6229863" "Parent=AT4G09930.1"
"38090" "4" "1" "4" "6232101" "6232175" "Parent=AT4G09940.1"
"38091" "4" "2" "3" "6232446" "6232526" "Parent=AT4G09940.1"
"38092" "4" "3" "2" "6232690" "6232778" "Parent=AT4G09940.1"
"38093" "4" "4" "1" "6232918" "6233107" "Parent=AT4G09940.1"
"38094" "4" "1" "4" "6234987" "6235277" "Parent=AT4G09950.1"
"38095" "4" "2" "3" "6235545" "6235629" "Parent=AT4G09950.1"
"38096" "4" "3" "2" "6235796" "6235879" "Parent=AT4G09950.1"
"38097" "4" "4" "1" "6236016" "6236103" "Parent=AT4G09950.1"
"38098" "4" "1" "5" "6246139" "6246227" "Parent=AT4G09970.1"
"38099" "4" "2" "4" "6246303" "6246611" "Parent=AT4G09970.1"
"38100" "4" "3" "3" "6246761" "6246881" "Parent=AT4G09970.1"
"38101" "4" "4" "2" "6246985" "6247200" "Parent=AT4G09970.1"
"38102" "4" "5" "1" "6247403" "6247484" "Parent=AT4G09970.1"
"38103" "4" "1" "5" "6268551" "6268846" "Parent=AT4G10020.1"
"38104" "4" "2" "4" "6269038" "6269158" "Parent=AT4G10020.1"
"38105" "4" "3" "3" "6269243" "6269325" "Parent=AT4G10020.1"
"38106" "4" "4" "2" "6269456" "6269536" "Parent=AT4G10020.1"
"38107" "4" "5" "1" "6269700" "6269775" "Parent=AT4G10020.1"
"38108" "4" "1" "2" "6277194" "6277384" "Parent=AT4G10040.1"
"38109" "4" "2" "1" "6277517" "6278189" "Parent=AT4G10040.1"
"38110" "4" "1" "19" "6288937" "6289345" "Parent=AT4G10060.1"
"38111" "4" "2" "18" "6289399" "6291058" "Parent=AT4G10060.1"
"38112" "4" "3" "17" "6291162" "6291266" "Parent=AT4G10060.1"
"38113" "4" "4" "16" "6291322" "6291398" "Parent=AT4G10060.1"
"38114" "4" "5" "15" "6291468" "6291567" "Parent=AT4G10060.1"
"38115" "4" "6" "14" "6291666" "6291742" "Parent=AT4G10060.1"
"38116" "4" "7" "13" "6291812" "6291874" "Parent=AT4G10060.1"
"38117" "4" "8" "12" "6291977" "6292075" "Parent=AT4G10060.1"
"38118" "4" "9" "11" "6292175" "6292274" "Parent=AT4G10060.1"
"38119" "4" "10" "10" "6292327" "6292412" "Parent=AT4G10060.1"
"38120" "4" "11" "9" "6292467" "6292562" "Parent=AT4G10060.1"
"38121" "4" "12" "8" "6292600" "6292736" "Parent=AT4G10060.1"
"38122" "4" "13" "7" "6292883" "6292971" "Parent=AT4G10060.1"
"38123" "4" "14" "6" "6293146" "6293224" "Parent=AT4G10060.1"
"38124" "4" "15" "5" "6293291" "6293384" "Parent=AT4G10060.1"
"38125" "4" "16" "4" "6293456" "6293522" "Parent=AT4G10060.1"
"38126" "4" "17" "3" "6293583" "6293660" "Parent=AT4G10060.1"
"38127" "4" "18" "2" "6294509" "6294593" "Parent=AT4G10060.1"
"38128" "4" "19" "1" "6294883" "6294961" "Parent=AT4G10060.1"
"38129" "4" "1" "4" "6305688" "6305770" "Parent=AT4G10090.1"
"38130" "4" "2" "3" "6305842" "6306616" "Parent=AT4G10090.1"
"38131" "4" "3" "2" "6306824" "6306916" "Parent=AT4G10090.1"
"38132" "4" "4" "1" "6307062" "6307161" "Parent=AT4G10090.1"
"38133" "4" "1" "1" "6308816" "6309085" "Parent=AT4G10100.1"
"38134" "4" "1" "14" "6314925" "6315017" "Parent=AT4G10120.1"
"38135" "4" "2" "13" "6315290" "6315418" "Parent=AT4G10120.1"
"38136" "4" "3" "12" "6315507" "6315637" "Parent=AT4G10120.1"
"38137" "4" "4" "11" "6315890" "6315990" "Parent=AT4G10120.1"
"38138" "4" "5" "10" "6316053" "6316176" "Parent=AT4G10120.1"
"38139" "4" "6" "9" "6316375" "6316472" "Parent=AT4G10120.1"
"38140" "4" "7" "8" "6316952" "6317122" "Parent=AT4G10120.1"
"38141" "4" "8" "7" "6317253" "6317369" "Parent=AT4G10120.1"
"38142" "4" "9" "6" "6317500" "6317616" "Parent=AT4G10120.1"
"38143" "4" "10" "5" "6317792" "6318053" "Parent=AT4G10120.1"
"38144" "4" "11" "4" "6318106" "6318197" "Parent=AT4G10120.1"
"38145" "4" "12" "3" "6318259" "6318358" "Parent=AT4G10120.1"
"38146" "4" "13" "2" "6319200" "6319281" "Parent=AT4G10120.1"
"38147" "4" "14" "1" "6319408" "6319509" "Parent=AT4G10120.1"
"38148" "4" "1" "4" "6322614" "6323580" "Parent=AT4G10140.1"
"38149" "4" "2" "3" "6323650" "6323759" "Parent=AT4G10140.1"
"38150" "4" "3" "2" "6323864" "6323982" "Parent=AT4G10140.1"
"38151" "4" "4" "1" "6324114" "6324257" "Parent=AT4G10140.1"
"38152" "4" "1" "2" "6328381" "6328483" "Parent=AT4G10150.1"
"38153" "4" "2" "1" "6328565" "6329177" "Parent=AT4G10150.1"
"38154" "4" "1" "2" "6336226" "6336320" "Parent=AT4G10160.1"
"38155" "4" "2" "1" "6336402" "6336911" "Parent=AT4G10160.1"
"38156" "4" "1" "9" "6346614" "6346696" "Parent=AT4G10180.1"
"38157" "4" "2" "8" "6347358" "6347433" "Parent=AT4G10180.1"
"38158" "4" "3" "7" "6347624" "6347923" "Parent=AT4G10180.1"
"38159" "4" "4" "6" "6347991" "6348087" "Parent=AT4G10180.1"
"38160" "4" "5" "5" "6348143" "6348250" "Parent=AT4G10180.1"
"38161" "4" "6" "4" "6348330" "6348413" "Parent=AT4G10180.1"
"38162" "4" "7" "3" "6348574" "6348647" "Parent=AT4G10180.1"
"38163" "4" "8" "2" "6348742" "6348815" "Parent=AT4G10180.1"
"38164" "4" "9" "1" "6348914" "6349007" "Parent=AT4G10180.1"
"38165" "4" "1" "3" "6353975" "6354044" "Parent=AT4G10200.1"
"38166" "4" "2" "2" "6354494" "6354598" "Parent=AT4G10200.1"
"38167" "4" "3" "1" "6355028" "6355076" "Parent=AT4G10200.1"
"38168" "4" "1" "7" "6357081" "6357214" "Parent=AT4G10210.1"
"38169" "4" "2" "6" "6357409" "6357611" "Parent=AT4G10210.1"
"38170" "4" "3" "5" "6357703" "6358196" "Parent=AT4G10210.1"
"38171" "4" "4" "4" "6358429" "6358936" "Parent=AT4G10210.1"
"38172" "4" "5" "3" "6359091" "6359183" "Parent=AT4G10210.1"
"38173" "4" "6" "2" "6359236" "6359343" "Parent=AT4G10210.1"
"38174" "4" "7" "1" "6359465" "6359927" "Parent=AT4G10210.1"
"38175" "4" "1" "6" "6362380" "6362541" "Parent=AT4G10220.1"
"38176" "4" "2" "5" "6362633" "6363123" "Parent=AT4G10220.1"
"38177" "4" "3" "4" "6363353" "6363840" "Parent=AT4G10220.1"
"38178" "4" "4" "3" "6363992" "6364100" "Parent=AT4G10220.1"
"38179" "4" "5" "2" "6364153" "6364268" "Parent=AT4G10220.1"
"38180" "4" "6" "1" "6364390" "6364723" "Parent=AT4G10220.1"
"38181" "4" "1" "1" "6366353" "6366457" "Parent=AT4G10230.1"
"38182" "4" "1" "1" "6384763" "6385742" "Parent=AT4G10300.1"
"38183" "4" "1" "2" "6393080" "6394356" "Parent=AT4G10310.1"
"38184" "4" "2" "1" "6394589" "6395454" "Parent=AT4G10310.1"
"38185" "4" "1" "2" "6406698" "6406806" "Parent=AT4G10330.1"
"38186" "4" "2" "1" "6406956" "6407043" "Parent=AT4G10330.1"
"38187" "4" "1" "5" "6408389" "6408473" "Parent=AT4G10340.1"
"38188" "4" "2" "4" "6408557" "6408647" "Parent=AT4G10340.1"
"38189" "4" "3" "3" "6408697" "6408796" "Parent=AT4G10340.1"
"38190" "4" "4" "2" "6408916" "6409023" "Parent=AT4G10340.1"
"38191" "4" "5" "1" "6409157" "6409236" "Parent=AT4G10340.1"
"38192" "4" "1" "8" "6420509" "6420636" "Parent=AT4G10360.1"
"38193" "4" "2" "7" "6420768" "6420846" "Parent=AT4G10360.1"
"38194" "4" "3" "6" "6420934" "6421028" "Parent=AT4G10360.1"
"38195" "4" "4" "5" "6421166" "6421246" "Parent=AT4G10360.1"
"38196" "4" "5" "4" "6421320" "6421439" "Parent=AT4G10360.1"
"38197" "4" "6" "3" "6421560" "6421643" "Parent=AT4G10360.1"
"38198" "4" "7" "2" "6421718" "6421800" "Parent=AT4G10360.1"
"38199" "4" "8" "1" "6421859" "6421959" "Parent=AT4G10360.1"
"38200" "4" "1" "2" "6473734" "6474644" "Parent=AT4G10465.1"
"38201" "4" "2" "1" "6474719" "6474815" "Parent=AT4G10465.1"
"38202" "4" "1" "3" "6476304" "6476452" "Parent=AT4G10470.1"
"38203" "4" "2" "2" "6477287" "6477375" "Parent=AT4G10470.1"
"38204" "4" "3" "1" "6477533" "6477637" "Parent=AT4G10470.1"
"38205" "4" "1" "2" "6484118" "6484267" "Parent=AT4G10490.1"
"38206" "4" "2" "1" "6484836" "6484922" "Parent=AT4G10490.1"
"38207" "4" "1" "2" "6491313" "6491440" "Parent=AT4G10500.1"
"38208" "4" "2" "1" "6492009" "6492088" "Parent=AT4G10500.1"
"38209" "4" "1" "9" "6496017" "6496094" "Parent=AT4G10510.1"
"38210" "4" "2" "8" "6496185" "6496262" "Parent=AT4G10510.1"
"38211" "4" "3" "7" "6496359" "6496487" "Parent=AT4G10510.1"
"38212" "4" "4" "6" "6496642" "6496728" "Parent=AT4G10510.1"
"38213" "4" "5" "5" "6497398" "6497488" "Parent=AT4G10510.1"
"38214" "4" "6" "4" "6497576" "6497646" "Parent=AT4G10510.1"
"38215" "4" "7" "3" "6497894" "6497968" "Parent=AT4G10510.1"
"38216" "4" "8" "2" "6498082" "6498167" "Parent=AT4G10510.1"
"38217" "4" "9" "1" "6498359" "6498439" "Parent=AT4G10510.1"
"38218" "4" "1" "9" "6499877" "6499958" "Parent=AT4G10520.1"
"38219" "4" "2" "8" "6500049" "6500153" "Parent=AT4G10520.1"
"38220" "4" "3" "7" "6500250" "6500343" "Parent=AT4G10520.1"
"38221" "4" "4" "6" "6500498" "6500575" "Parent=AT4G10520.1"
"38222" "4" "5" "5" "6501227" "6501317" "Parent=AT4G10520.1"
"38223" "4" "6" "4" "6501387" "6501492" "Parent=AT4G10520.1"
"38224" "4" "7" "3" "6501728" "6501800" "Parent=AT4G10520.1"
"38225" "4" "8" "2" "6501914" "6502012" "Parent=AT4G10520.1"
"38226" "4" "9" "1" "6502204" "6502295" "Parent=AT4G10520.1"
"38227" "4" "1" "9" "6508683" "6508769" "Parent=AT4G10530.1"
"38228" "4" "2" "8" "6508860" "6508937" "Parent=AT4G10530.1"
"38229" "4" "3" "7" "6509034" "6509132" "Parent=AT4G10530.1"
"38230" "4" "4" "6" "6509287" "6509366" "Parent=AT4G10530.1"
"38231" "4" "5" "5" "6510030" "6510131" "Parent=AT4G10530.1"
"38232" "4" "6" "4" "6510201" "6510306" "Parent=AT4G10530.1"
"38233" "4" "7" "3" "6510542" "6510615" "Parent=AT4G10530.1"
"38234" "4" "8" "2" "6510729" "6510855" "Parent=AT4G10530.1"
"38235" "4" "9" "1" "6511008" "6511099" "Parent=AT4G10530.1"
"38236" "4" "1" "1" "6545400" "6546193" "Parent=AT4G10595.1"
"38237" "4" "1" "1" "6551032" "6551626" "Parent=AT4G10603.1"
"38238" "4" "1" "8" "6557704" "6557873" "Parent=AT4G10610.1"
"38239" "4" "2" "7" "6557983" "6558073" "Parent=AT4G10610.1"
"38240" "4" "3" "6" "6558117" "6558189" "Parent=AT4G10610.1"
"38241" "4" "4" "5" "6558261" "6558347" "Parent=AT4G10610.1"
"38242" "4" "5" "4" "6558459" "6558555" "Parent=AT4G10610.1"
"38243" "4" "6" "3" "6558614" "6558704" "Parent=AT4G10610.1"
"38244" "4" "7" "2" "6558820" "6558927" "Parent=AT4G10610.1"
"38245" "4" "8" "1" "6558988" "6559083" "Parent=AT4G10610.1"
"38246" "4" "1" "2" "6565517" "6565598" "Parent=AT4G10620.1"
"38247" "4" "2" "1" "6565765" "6565998" "Parent=AT4G10620.1"
"38248" "4" "1" "4" "6572109" "6572205" "Parent=AT4G10640.1"
"38249" "4" "2" "3" "6572435" "6572770" "Parent=AT4G10640.1"
"38250" "4" "3" "2" "6573057" "6573145" "Parent=AT4G10640.1"
"38251" "4" "4" "1" "6573267" "6573794" "Parent=AT4G10640.1"
"38252" "4" "1" "1" "6608191" "6608334" "Parent=AT4G10720.1"
"38253" "4" "1" "1" "6627102" "6627260" "Parent=AT4G10767.1"
"38254" "4" "1" "1" "6643389" "6643663" "Parent=AT4G10800.1"
"38255" "4" "1" "3" "6657299" "6657407" "Parent=AT4G10840.1"
"38256" "4" "2" "2" "6658020" "6658407" "Parent=AT4G10840.1"
"38257" "4" "3" "1" "6658698" "6658796" "Parent=AT4G10840.1"
"38258" "4" "1" "3" "6662641" "6662730" "Parent=AT4G10845.1"
"38259" "4" "2" "2" "6662808" "6663195" "Parent=AT4G10845.1"
"38260" "4" "3" "1" "6663305" "6663381" "Parent=AT4G10845.1"
"38261" "4" "1" "4" "6675116" "6675207" "Parent=AT4G10850.1"
"38262" "4" "2" "3" "6675243" "6675645" "Parent=AT4G10850.1"
"38263" "4" "3" "2" "6676026" "6676229" "Parent=AT4G10850.1"
"38264" "4" "4" "1" "6676348" "6676530" "Parent=AT4G10850.1"
"38265" "4" "1" "11" "6689043" "6689215" "Parent=AT4G10890.1"
"38266" "4" "2" "10" "6689487" "6689992" "Parent=AT4G10890.1"
"38267" "4" "3" "9" "6690142" "6690303" "Parent=AT4G10890.1"
"38268" "4" "4" "8" "6690492" "6691006" "Parent=AT4G10890.1"
"38269" "4" "5" "7" "6691240" "6691336" "Parent=AT4G10890.1"
"38270" "4" "6" "6" "6691407" "6691528" "Parent=AT4G10890.1"
"38271" "4" "7" "5" "6691587" "6692079" "Parent=AT4G10890.1"
"38272" "4" "8" "4" "6692147" "6692341" "Parent=AT4G10890.1"
"38273" "4" "9" "3" "6692418" "6692520" "Parent=AT4G10890.1"
"38274" "4" "10" "2" "6692666" "6692840" "Parent=AT4G10890.1"
"38275" "4" "11" "1" "6692965" "6693441" "Parent=AT4G10890.1"
"38276" "4" "1" "2" "6731388" "6731482" "Parent=AT4G11000.1"
"38277" "4" "2" "1" "6731589" "6731721" "Parent=AT4G11000.1"
"38278" "4" "1" "18" "6738274" "6738799" "Parent=AT4G11030.1"
"38279" "4" "2" "17" "6738862" "6738963" "Parent=AT4G11030.1"
"38280" "4" "3" "16" "6739052" "6739153" "Parent=AT4G11030.1"
"38281" "4" "4" "15" "6739209" "6739295" "Parent=AT4G11030.1"
"38282" "4" "5" "14" "6739343" "6739432" "Parent=AT4G11030.1"
"38283" "4" "6" "13" "6739508" "6739605" "Parent=AT4G11030.1"
"38284" "4" "7" "12" "6739644" "6739730" "Parent=AT4G11030.1"
"38285" "4" "8" "11" "6739824" "6739909" "Parent=AT4G11030.1"
"38286" "4" "9" "10" "6740076" "6740163" "Parent=AT4G11030.1"
"38287" "4" "10" "9" "6740273" "6740360" "Parent=AT4G11030.1"
"38288" "4" "11" "8" "6740447" "6740565" "Parent=AT4G11030.1"
"38289" "4" "12" "7" "6740631" "6740705" "Parent=AT4G11030.1"
"38290" "4" "13" "6" "6740780" "6740855" "Parent=AT4G11030.1"
"38291" "4" "14" "5" "6740972" "6741045" "Parent=AT4G11030.1"
"38292" "4" "15" "4" "6741290" "6741397" "Parent=AT4G11030.1"
"38293" "4" "16" "3" "6741536" "6741717" "Parent=AT4G11030.1"
"38294" "4" "17" "2" "6741899" "6741972" "Parent=AT4G11030.1"
"38295" "4" "18" "1" "6742091" "6742173" "Parent=AT4G11030.1"
"38296" "4" "1" "3" "6745299" "6745579" "Parent=AT4G11040.1"
"38297" "4" "2" "2" "6746051" "6746221" "Parent=AT4G11040.1"
"38298" "4" "3" "1" "6746372" "6746544" "Parent=AT4G11040.1"
"38299" "4" "1" "2" "6759655" "6759797" "Parent=AT4G11070.1"
"38300" "4" "2" "1" "6759925" "6760304" "Parent=AT4G11070.1"
"38301" "4" "1" "2" "6768699" "6769006" "Parent=AT4G11100.1"
"38302" "4" "2" "1" "6769588" "6769666" "Parent=AT4G11100.1"
"38303" "4" "1" "7" "6771904" "6772160" "Parent=AT4G11110.1"
"38304" "4" "2" "6" "6773629" "6773966" "Parent=AT4G11110.1"
"38305" "4" "3" "5" "6774123" "6774499" "Parent=AT4G11110.1"
"38306" "4" "4" "4" "6775267" "6775368" "Parent=AT4G11110.1"
"38307" "4" "5" "3" "6775514" "6775685" "Parent=AT4G11110.1"
"38308" "4" "6" "2" "6776002" "6776097" "Parent=AT4G11110.1"
"38309" "4" "7" "1" "6776156" "6776484" "Parent=AT4G11110.1"
"38310" "4" "1" "8" "6777850" "6778043" "Parent=AT4G11120.1"
"38311" "4" "2" "7" "6778375" "6778464" "Parent=AT4G11120.1"
"38312" "4" "3" "6" "6778636" "6778734" "Parent=AT4G11120.1"
"38313" "4" "4" "5" "6778823" "6778955" "Parent=AT4G11120.1"
"38314" "4" "5" "4" "6779129" "6779224" "Parent=AT4G11120.1"
"38315" "4" "6" "3" "6779408" "6779506" "Parent=AT4G11120.1"
"38316" "4" "7" "2" "6779631" "6779723" "Parent=AT4G11120.1"
"38317" "4" "8" "1" "6779811" "6779895" "Parent=AT4G11120.1"
"38318" "4" "1" "3" "6781073" "6781338" "Parent=AT4G11130.1"
"38319" "4" "2" "2" "6783244" "6783360" "Parent=AT4G11130.1"
"38320" "4" "3" "1" "6783510" "6783599" "Parent=AT4G11130.1"
"38321" "4" "1" "5" "6800192" "6800308" "Parent=AT4G11150.1"
"38322" "4" "2" "4" "6800408" "6800794" "Parent=AT4G11150.1"
"38323" "4" "3" "3" "6800950" "6801150" "Parent=AT4G11150.1"
"38324" "4" "4" "2" "6801346" "6801451" "Parent=AT4G11150.1"
